SMILES,Name,pIC50
O=C1Cc2cc(CCN3CCN(c4cncc5sccc45)CC3)c(Cl)cc2N1,CHEMBL5927943,6.568636236
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,CHEMBL708,8.301029996
O=C1NCC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)c2cc(F)ccc21,CHEMBL4763837,7.460046158
O=C1NCCN(C(=O)CCCN2CCN(c3cccc(Cl)c3Cl)CC2)C1C(=O)NC1CCCCC1,CHEMBL5269858,5.480000159
O=C1NCCN(C(=O)CCCN2CCN(c3cccc(Cl)c3Cl)CC2)C1C(=O)NCc1ccccc1,CHEMBL5283891,8.940058112
O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3c(c1)OCO3)CC2,CHEMBL326962,6.254144805
O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3nsnc3c1)CC2,CHEMBL325750,6.910094889
O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,CHEMBL115280,6.269217724
O=C1N[C@@H]2[C@@H](CS[C@@H]2CCCCCN2CCN(c3cccc4sccc34)CC2)N1,CHEMBL5925470,7.42136079
O=C1Nc2ccccc2OC1CCN1CCN(c2cccc3sccc23)CC1,CHEMBL5758208,6.943095149
O=C1[C@@H]2[C@@H]3C[C@@H]([C@@H](O)[C@H]3O)[C@@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4279645,7.850780887
O=C1[C@@H]2[C@H](C(=O)N1CCCCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,CHEMBL4282051,7.552841969
O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)[C@H]1C=C[C@@H]2C1,CHEMBL4293718,8.698970004
O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4c3OCCO4)CC1)[C@H]1C=C[C@@H]2C1,CHEMBL4285839,8.008773924
O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4ccsc34)CC1)[C@H]1C=C[C@@H]2C1,CHEMBL4278581,8.27572413
O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4sc(F)cc34)CC1)[C@H]1C=C[C@@H]2C1,CHEMBL4289238,8.602059991
O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,CHEMBL4277101,8.193820026
O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4scnc34)CC1)[C@H]1C=C[C@@H]2C1,CHEMBL4287752,8.017728767
O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3nsc4ccccc34)CC1)[C@H]1C=C[C@@H]2C1,CHEMBL4277532,8.37675071
O=C1[C@@H]2[C@H](C(=O)N1CCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,CHEMBL4292655,7.48945499
O=C1[C@@H]2[C@H](C(=O)N1CCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,CHEMBL4285479,6.924453039
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCC(c2noc3cc(F)ccc23)CC1,CHEMBL4280940,8.318758763
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ccc3ccsc3c2)CC1,CHEMBL4292250,7.095825632
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4284346,8.214670165
O=C1c2ccc(Cl)cc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4283369,6.26520017
O=C1c2ccc(F)cc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4277751,6.671620397
O=C1c2cccc(Cl)c2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4288388,7.521433504
O=C1c2cccc(F)c2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4286905,7.419075024
O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4294797,6.882728704
O=Cc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,CHEMBL3287402,7.594824454
O=Cc1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,CHEMBL3287397,6.441843646
O=S(=O)(CCCOCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,CHEMBL82663,7
O=S(=O)(c1ccc(C(F)(F)F)cc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,CHEMBL4746981,8.638272164
O=S(=O)(c1ccc(Cl)cc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,CHEMBL4759817,8.698970004
O=S(=O)(c1ccc(F)cc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,CHEMBL4787495,8.522878745
O=S(=O)(c1ccccc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,CHEMBL4776840,8.721246399
O=S1(=O)CCc2ccc(O)cc2N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4759331,7.7000571
O=S1(=O)NCCc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc21,CHEMBL5916019,7.844663963
O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Oc1ccccc1)N2,CHEMBL399203,5.494850022
O=c1[nH]c(=O)n(CCCCN2CCN(c3cccc4sccc34)CC2)c2ccccc12,CHEMBL4777475,7.540004744
O=c1[nH]c(CCN2CCN(c3cccc4sccc34)CC2)nc2ccccc12,CHEMBL5803897,6.665546249
O=c1[nH]c2c(F)cccc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,CHEMBL521914,5
O=c1[nH]c2c(F)cccc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,CHEMBL486758,5
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,CHEMBL1807872,5.599999383
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3Cl)c2s1,CHEMBL1807873,5.700000504
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3cccc4ccccc34)c2s1,CHEMBL1807822,6
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1,CHEMBL1807821,6.099999035
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCCOCCc3ccccc3)c2s1,CHEMBL1807819,6.199998172
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3)c2s1,CHEMBL1807869,5.800000875
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1,CHEMBL1807871,6
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1,CHEMBL1807870,6
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1,CHEMBL1807820,6.699991797
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3ccccc3)c2s1,CHEMBL1807818,6
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,CHEMBL1945296,7.100015437
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOCCCNCCc3cccc(Cl)c3)c2s1,CHEMBL1807832,5.499999679
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOc3cccc(CNCCc4ccccc4F)c3)c2s1,CHEMBL1945298,6.399996913
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCS(=O)(=O)CCCNCCc3cccc(Cl)c3)c2s1,CHEMBL1807831,6.099999035
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1,CHEMBL1807826,6.299997603
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3)c2s1,CHEMBL1807827,6.099999035
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,CHEMBL1807829,6.399996913
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,CHEMBL1807823,5.400000186
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3Cl)c2s1,CHEMBL1807828,5.800000875
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCOCCc3ccccc3)c2s1,CHEMBL1807817,6
O=c1[nH]c2c(O)ccc([C@@H](O)CNCC[S+]([O-])CCCNCCc3cccc(Cl)c3)c2s1,CHEMBL1807830,5.499999679
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4c(Cl)cccc4Cl)cc3)c2s1,CHEMBL1944689,6
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,CHEMBL1944695,5.700000504
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1,CHEMBL1944692,5.700000504
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,CHEMBL1945034,5.599999383
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCCC4)c3)c2s1,CHEMBL1945294,5.499999679
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,CHEMBL1945037,6.499996932
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccn4)c3)c2s1,CHEMBL1945038,5.599999383
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,CHEMBL1947157,6.599997654
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,CHEMBL1944690,6.199998172
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,CHEMBL1944691,6.399996913
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,CHEMBL1945033,5.800000875
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1,CHEMBL1945041,6.599997654
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4F)c3)c2s1,CHEMBL1945042,6.199998172
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccn4)c3)c2s1,CHEMBL1945043,5.300000202
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1,CHEMBL1945035,6.099999035
O=c1[nH]c2cc(Br)ccc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,CHEMBL487984,5.568636236
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,CHEMBL521030,5.638272164
O=c1[nH]c2cc(F)ccc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,CHEMBL489576,5.57024772
O=c1[nH]c2cc(F)ccc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,CHEMBL485755,5.443697499
O=c1[nH]c2ccc(CCN3CCN(c4cccc5sc(F)cc45)CC3)cc2[nH]1,CHEMBL5996307,8.448001381
O=c1[nH]c2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,CHEMBL5967130,8.002526241
O=c1[nH]c2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2o1,CHEMBL6028182,8.262807357
O=c1[nH]c2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2s1,CHEMBL6058232,7.311580178
O=c1[nH]c2ccc(F)cc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,CHEMBL491818,5
O=c1[nH]c2ccc(F)cc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,CHEMBL485953,5
O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1,CHEMBL218166,8.537602002
O=c1[nH]c2ccccc2n1C1CCN(C2CCN(Cc3ccccc3Cl)CC2)CC1,CHEMBL477821,5.68613278
O=c1[nH]c2ccccc2n1C1CCN(C2CCN(Cc3ccccc3[N+](=O)[O-])CC2)CC1,CHEMBL478034,5.946921557
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CHEMBL219916,8.577246059
O=c1[nH]cnc2ccc(CCCCCN3CCN(c4cccc5sccc45)CC3)cc12,CHEMBL5827903,6.48945499
O=c1ccc2c([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)ccc(O)c2[nH]1,CHEMBL1945503,5
O=c1ccc2ccc(CCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,CHEMBL5765721,8.212539525
O=c1ccc2ccc(CCCCCN3CCN(c4cccc5sncc45)CC3)cc2[nH]1,CHEMBL5619208,8.070581074
O=c1ccc2ccc(CCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,CHEMBL5881637,7.448550002
O=c1ccc2ccc(CCN3CCN(c4cc(F)cc5sccc45)CC3)cc2[nH]1,CHEMBL5836576,6.974694135
O=c1ccc2ccc(CCN3CCN(c4cccc5c4CCS5)CC3)cc2[nH]1,CHEMBL5810422,7.07007044
O=c1ccc2ccc(CCN3CCN(c4cccc5sc(F)cc45)CC3)cc2[nH]1,CHEMBL5914239,8.35261703
O=c1ccc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,CHEMBL6035657,8.281913705
O=c1ccc2ccc(CCN3CCN(c4cncc5sccc45)CC3)cc2[nH]1,CHEMBL5856131,6.617982957
O=c1n(CCCCN2CCC(c3cc(F)cc4oncc34)CC2)nc2ccccn12,CHEMBL4636764,7.392544977
O=c1n(CCCCN2CCN(c3cccc4sc(F)cc34)CC2)nc2c(F)cccn12,CHEMBL4649106,7.954677021
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(Br)cccn12,CHEMBL4640409,6.978810701
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(Cl)cc(Cl)cn12,CHEMBL4648027,6.391473966
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(Cl)cccn12,CHEMBL4636321,7.023650021
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(F)cc(F)cn12,CHEMBL4635414,7.202040356
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(F)cccn12,CHEMBL4644352,7.519993057
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2ccc(Cl)cn12,CHEMBL4633978,6.869666232
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2ccc(F)cn12,CHEMBL4647011,7.580044252
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2ccccn12,CHEMBL4638599,7.906578315
O=c1n(CCCCN2CCN(c3cccc4scnc34)CC2)nc2c(F)cccn12,CHEMBL4633397,8.15490196
O=c1n(CCCCN2CCN(c3cccc4scnc34)CC2)nc2ccccn12,CHEMBL4635890,6.931814138
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,CHEMBL621,5.348237553
O=c1oc2ccc(C(F)(F)F)cc2cc1CN1CCCC1,CHEMBL3113642,4.522878745
O=c1oc2ccc(OC(F)(F)F)cc2cc1CN1CCCC1,CHEMBL3113643,4.585026652
O=c1oc2ccc([N+](=O)[O-])cc2cc1CN1CCCC1,CHEMBL3113641,4.522878745
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,CHEMBL936,5.482804102
OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,CHEMBL445102,8.350665141
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL726,8.791558644
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL567,9.522878745
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,CHEMBL716,5.876181014
OC[C@H]1O[C@H](Oc2ccc(CC3NCCc4cc(O)c(O)cc43)cc2)[C@H](O)[C@H](O)[C@H]1O,CHEMBL2303762,5.616184634
OCc1cc([C@@H](O)CNCCc2ccc(CNCCc3ccccc3)cc2)ccc1O,CHEMBL1945300,5.100000128
O[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]2CC[C@@H](C1)N2Cc1c[nH]c2ccccc12,CHEMBL3084503,6.677780705
O[C@@]1(c2ccc(Cl)cc2)C[C@H]2CC[C@@H](C1)N2Cc1coc2ccccc12,CHEMBL3084515,8.716698771
O[C@@]1(c2ccc(Cl)cc2)C[C@H]2CC[C@@H](C1)N2Cc1csc2ccccc12,CHEMBL3084512,7.581698709
O[C@]1(c2ccc(Cl)cc2)C[C@H]2CC[C@@H](C1)N2Cc1c[nH]c2ccccc12,CHEMBL3084502,7.316052869
Oc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1,CHEMBL3335555,4.782516056
Oc1ccc2c(c1)CCN2,CHEMBL19331,5.987162775
Oc1ccc2c(c1)CN1CCc3cc4c(cc3C1C2)OCO4,CHEMBL4476383,6.301029996
Oc1cccc(CCN(CCc2ccccc2)CC2CCC2)c1,CHEMBL2180639,5.783306401
Oc1cccc2c1CC1c3cc4c(cc3CCN1C2)OCO4,CHEMBL4582377,6.721246399
S=C1CCc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL6045417,7.962573502
[O-][S+](CCN1CCN(CC(O)Cc2ccccc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,CHEMBL3918282,5
c1c2c(cc3c1OCO3)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,CHEMBL3903297,5.906788508
c1cc(N2CCN(CCCCc3nnnn3C3CCCCC3)CC2)c2ccsc2c1,CHEMBL5804051,8.026872146
c1cc(N2CCN(CCc3ccc4ncsc4c3)CC2)c2ccsc2c1,CHEMBL5901665,7.573488739
c1ccc(CCC2CN(Cc3nc4ccccc4[nH]3)CCO2)cc1,CHEMBL3335535,4
c1ccc(CCCN2CCN(Cc3ccccc3)CC2)cc1,CHEMBL273041,7
c1ccc(CC[C@@H]2CN(Cc3nc4ccccc4[nH]3)CCO2)cc1,CHEMBL3335537,4
c1ccc(CC[C@H]2CN(Cc3nc4ccccc4[nH]3)CCO2)cc1,CHEMBL3335536,4
c1ccc(COc2cccc3c2CC2c4cc5c(cc4CCN2C3)OCO5)cc1,CHEMBL4435291,5
c1ccc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1,CHEMBL5436702,4.297358399
c1ccc(N2CCN(CCCc3nc4ccccc4s3)CC2)nc1,CHEMBL5400876,5.078573659
c1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccc3)CC2)cc1,CHEMBL341497,7.431798276
c1ccc2[nH]c(CN3CCN(c4cccc5sccc45)CC3)nc2c1,CHEMBL5891578,6.995678626
c1ccc2c(N3CCNCC3)cccc2c1,CHEMBL277120,6
c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,CHEMBL508112,5.231657941
c1cnc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1,CHEMBL2037521,6.52651303
c1cnc(N2CCN(CCCc3nc4ccccc4s3)CC2)nc1,CHEMBL3289656,4.258848401
c1cnc(N2CCN(Cc3cccc(-c4ccsc4)c3)CC2)nc1,CHEMBL64597,6.522878745
c1cnc(N2CCN(Cc3cccc4c3-c3ccccc3C4)CC2)nc1,CHEMBL304692,5.638272164
c1cnc(N2CCN(Cc3cccc4c3Cc3ccccc3-4)CC2)nc1,CHEMBL303519,5.008773924
c1cnc2c(c1)CN[C@@H](CN(CCCC1CCNCC1)[C@H]1CCCc3cccnc31)C2,CHEMBL5081505,5.008773924
c1cnc2c(c1)CN[C@@H](CN(CCCCN1CCOCC1)[C@H]1CCCc3cccnc31)C2,CHEMBL5082142,4.522878745
c1cnc2c(c1)CN[C@@H](CN(CCCCNC1CCOCC1)[C@H]1CCCc3cccnc31)C2,CHEMBL5085511,4.522878745
c1cnc2c(c1)CN[C@@H](CN(CCCCNC1COC1)[C@H]1CCCc3cccnc31)C2,CHEMBL5083458,4.522878745
